epoch,train_loss,val_loss,mean_dice,std_dice,median_dice,mean_iou,std_iou,median_iou,mean_precision,std_precision,median_precision,mean_recall,std_recall,median_recall,mean_specificity,std_specificity,median_specificity,global_dice,global_iou,failure_rate_dice_lt_0_10
1,0.6158919105626116,0.6051608594981107,0.5872030301993205,0.22605404360196182,0.6218925714492798,0.4498266708529131,0.21869431743279574,0.45143209397792816,0.4793625065040859,0.2519743461822792,0.480742946267128,0.947007224641063,0.10751276568964788,1.0,0.8438269814307039,0.07007211805236133,0.8546862304210663,0.6522066744352875,0.48390703683150527,0.03409090909090909
2,0.5855175184481072,0.6016351309689608,0.5626396596939727,0.24460900516457446,0.5566393733024597,0.4319110391661525,0.24354291680521759,0.385689452290535,0.46511720078573987,0.2779448514631174,0.3879842460155487,0.9307809150354429,0.13126495842881128,0.999153345823288,0.8301813954656775,0.09034433077373623,0.8351150453090668,0.621136694166273,0.4504701021039337,0.022727272727272728
3,0.5693439889435816,0.5719677209854126,0.6909175447442315,0.20953039976198748,0.7386577129364014,0.5626038112677634,0.22354019318225338,0.5856378674507141,0.600326113275845,0.24914934091607702,0.6277340650558472,0.9399958974258467,0.12299423962391412,0.9984715580940247,0.9130192656408657,0.05654244939708573,0.9272495806217194,0.7510977940947245,0.6014064116015374,0.011363636363636364
4,0.5539993926732227,0.5574020364067771,0.7466990978626366,0.19771174023534716,0.8049305379390717,0.6289448624646122,0.21636192972388119,0.6735429465770721,0.6772047595374964,0.2350316494008662,0.7101849615573883,0.9292185015299104,0.13719158661754402,0.9970739781856537,0.9407903552055359,0.0471743150658094,0.9560043811798096,0.7940832979694677,0.6584893439425746,0.011363636363636364
5,0.537942850830579,0.5444584488868713,0.688601390035315,0.2230904165213269,0.7552200853824615,0.5641365102703937,0.23579889411377533,0.606709748506546,0.5849101228681817,0.25166074851902664,0.6114781200885773,0.9611355337229642,0.09015686680048228,1.0,0.8939951024949551,0.08331904180770934,0.9227381646633148,0.7432909904697678,0.5914583128099216,0.03409090909090909
6,0.5224026983434503,0.5340618436986749,0.7006960933266039,0.23571577028368162,0.7716383934020996,0.5843251377386465,0.25482319932082453,0.6282355189323425,0.61742303928953,0.2749563204327987,0.6654486954212189,0.9440016072582115,0.11852321080283716,0.9963499903678894,0.9125405048782175,0.07080090973628475,0.9332180321216583,0.7554535721164957,0.6070111610068606,0.022727272727272728
7,0.5095105141100257,0.5194619948213751,0.7179356162774969,0.21800271452857548,0.7691421806812286,0.597666565709832,0.22783707704224185,0.6248857975006104,0.6258854215372015,0.24604136312919375,0.6595601141452789,0.9518122273412618,0.10260786326304604,0.9999426305294037,0.9148923761465333,0.06697186032621519,0.936979204416275,0.7669320400053853,0.6219706171010604,0.03409090909090909
8,0.4960682717236606,0.5046201565048911,0.7852907871658151,0.19045946400639369,0.8576495051383972,0.6789769997650926,0.21322996605773692,0.7507795989513397,0.7341906519776041,0.22536032651076493,0.7850494980812073,0.9268864318728447,0.13865548332113392,0.9964885413646698,0.9569926796989008,0.03489994562378275,0.9696175456047058,0.8226602792569977,0.6987450306508289,0.011363636363636364
9,0.4804764149164913,0.4920744083144448,0.7899702182886276,0.20124197451520198,0.8632597327232361,0.6894687285477464,0.2259095398725866,0.7594170570373535,0.748177804814821,0.2401057346598599,0.833014190196991,0.9200836064463312,0.13994900044543046,0.9885078370571136,0.9599623273719441,0.04016662019205328,0.9754258990287781,0.8200726141423104,0.6950195613488616,0.011363636363636364
10,0.4641696937156446,0.4750768379731612,0.7947053163397041,0.1922885014881792,0.859970897436142,0.6925563629377972,0.2142462519526327,0.7543493509292603,0.7414109869436785,0.2243882592593011,0.8017481863498688,0.9325187629596754,0.12797908123544074,0.9970924258232117,0.9583806619048119,0.03727638037205931,0.9721111059188843,0.8302870320178205,0.7098211738646633,0.011363636363636364
