epoch,train_loss,val_loss,mean_dice,std_dice,median_dice,mean_iou,std_iou,median_iou,mean_precision,std_precision,median_precision,mean_recall,std_recall,median_recall,mean_specificity,std_specificity,median_specificity,global_dice,global_iou,failure_rate_dice_lt_0_10
1,0.624181026160115,0.5969411622394215,0.7093315579589795,0.1964727084681069,0.7571299374103546,0.5805687268518589,0.20953610207108153,0.6091793775558472,0.6024062053554438,0.2301153840914647,0.6208886206150055,0.9692958390170877,0.08206513858142783,1.0,0.9116350974548947,0.05591719858303556,0.9268692433834076,0.7711297558435811,0.627511130251956,0.022727272727272728
2,0.5846851769119802,0.5820132060484453,0.7861605846450072,0.17673041165039816,0.8287617862224579,0.6757150706094266,0.19875700512305833,0.7076002955436707,0.7212798626437276,0.20319787914023776,0.7293839752674103,0.9436804327097806,0.14449027379627308,0.9988984167575836,0.952760061757131,0.04124345367141644,0.9652324616909027,0.8145064489444857,0.6870610542075856,0.011363636363636364
3,0.5650604571958985,0.5621308142488654,0.8095498521896926,0.15317179320485236,0.854085385799408,0.7026727619496259,0.18075264651788486,0.7453326284885406,0.7330820831385526,0.1891161209365228,0.764645516872406,0.9614591811868277,0.10394016099600717,0.9997953176498413,0.9544667608358643,0.03586053291283807,0.9658248722553253,0.8565549387836393,0.7491002128886465,0.0
4,0.5468554779736683,0.5505793419751254,0.79355482139032,0.16610921363537737,0.8442202508449554,0.6834107998081229,0.19126881477353183,0.7304341495037079,0.7066423183476384,0.18882801448107162,0.7371233999729156,0.9686703966422514,0.1173217089199409,0.999868243932724,0.9376972297375853,0.07022444760540114,0.9612711668014526,0.839455885291469,0.7233295784730298,0.011363636363636364
5,0.5322700871361626,0.5385083068500865,0.8439668227325786,0.15402010392123872,0.8967668116092682,0.754589348862117,0.18813176945202462,0.8128539323806763,0.8024096109650352,0.1647319949821005,0.842321515083313,0.9391390718519688,0.15964358487800812,0.997214138507843,0.9699149280786514,0.031299565556729324,0.9792889654636383,0.8745067711210475,0.7769986959336106,0.0
6,0.5134429052622631,0.5150852961973711,0.8780216916718266,0.1272483006248641,0.9258579909801483,0.8008905938741836,0.16509361311824614,0.8619512021541595,0.8334613728590987,0.15857940044818325,0.8795448243618011,0.9557872722772035,0.09423048391211798,0.9929576218128204,0.9720920019529082,0.043457786447141745,0.9856182336807251,0.8995384437646576,0.8174192352906604,0.0
7,0.4967121626391555,0.5040783340280707,0.8417339956557209,0.1668060921503202,0.8976714909076691,0.7550085934556343,0.2007359484646559,0.8143425285816193,0.7884434022178705,0.18851605558927487,0.8461582362651825,0.9588440778580579,0.1268665395927536,0.9962048530578613,0.9593391730026766,0.056029062385051856,0.9792242348194122,0.8748881258484429,0.7776010065738573,0.0
8,0.47709697605383516,0.49595567854967987,0.8543533814901655,0.17838926880697528,0.9249795377254486,0.7785245391794227,0.21471509118885646,0.8604433834552765,0.8516065173528411,0.15872101727521803,0.8956098556518555,0.9154396344992247,0.19713170142954733,0.9895339906215668,0.9818268221887675,0.018991558858567445,0.9878863096237183,0.8742668501733352,0.7766199745543236,0.0
9,0.4577101673742737,0.47136405923149804,0.8755368979817088,0.12658403917862962,0.9231472611427307,0.7971611615609039,0.16752119098725773,0.8572644591331482,0.8533835851333358,0.1323225036755841,0.8833595216274261,0.9313231266357682,0.15525827105242054,0.9925063848495483,0.9813562441955913,0.01661740453163216,0.9862622916698456,0.8939058039534182,0.8081642658902254,0.0
10,0.4408565705472773,0.44972842931747437,0.8879792744463141,0.12962462158536164,0.9361434280872345,0.8180210939185186,0.1702694357728201,0.8799529373645782,0.8646895838054743,0.14270538345294687,0.9070729911327362,0.9420956559479237,0.13240027070356147,0.9891505539417267,0.9808575612577525,0.030736383757469045,0.9896557033061981,0.9094054658101562,0.8338621158464914,0.0
11,0.42016424434353605,0.4370919953693043,0.8754001225937497,0.154282878219539,0.9267015159130096,0.8036537598818541,0.18840694200299613,0.8634145557880402,0.8562542198395188,0.15093144179584908,0.8864526748657227,0.9292272824624722,0.16281976294615466,0.9899592995643616,0.9826079877940092,0.019638375218121118,0.9885433614253998,0.8983084415876738,0.8153901468413298,0.0
12,0.4024980929162767,0.41468841379339044,0.87887299856679,0.1518624096343663,0.9324710667133331,0.8084854165261443,0.18594771686724096,0.8734887838363647,0.8506052764979276,0.15899967408594823,0.8950726985931396,0.9450532248751684,0.14017630330250924,0.9943155646324158,0.978520008650693,0.0258515032696307,0.9869191646575928,0.9062739159241212,0.8286114129662222,0.011363636363636364
13,0.3835205279215418,0.4038229855624112,0.8885676302015781,0.14476485209429993,0.9463074207305908,0.8226141834800894,0.18197325920741284,0.898086816072464,0.8781041418286887,0.13608010412207291,0.9142883121967316,0.9265940050509843,0.16487232159138587,0.9858807623386383,0.9856004146012393,0.02257295460461443,0.9908643066883087,0.9057067561493806,0.827663664414457,0.0
14,0.36486359918960415,0.38520957123149524,0.8872950740835883,0.1165867891432598,0.9329866170883179,0.8138758743351157,0.15974765438629876,0.874392032623291,0.8734320842406966,0.12104555453903125,0.9023309051990509,0.9296396950429137,0.14652445481539275,0.9907051920890808,0.9836450320753184,0.01874619693751677,0.9898089170455933,0.895828935813602,0.8113135408721247,0.0
15,0.34624138022914075,0.3883457563140176,0.866492064500397,0.1636904900120019,0.9376851320266724,0.7941165378486569,0.20886202684845492,0.8826817274093628,0.8826848000965335,0.129194813866013,0.9218388795852661,0.894917983900417,0.2095853281474681,0.9862958192825317,0.9854905293746428,0.02309419385923391,0.991165429353714,0.8538330516444328,0.7449464956823756,0.0
16,0.32879031186151986,0.3564086177132346,0.8888154570013285,0.16339999706787395,0.9499554336071014,0.827750077767467,0.19414327991265393,0.9046811461448669,0.8909148441796954,0.14686252193478433,0.9304167330265045,0.9199734348803759,0.1697282146828744,0.9759643971920013,0.9854705326936462,0.030389938812312285,0.9934476912021637,0.905219863134866,0.8268508284475626,0.011363636363636364
17,0.3122536467783379,0.3482796007936651,0.8795721009373665,0.15875791246168725,0.9467985033988953,0.8127155503766104,0.19924938723729493,0.8989743292331696,0.8908212686126883,0.11992548271666922,0.92059326171875,0.9107119649310004,0.19581064916425844,0.9899855554103851,0.9854861382733692,0.02203401332505396,0.9922344386577606,0.8717504207984634,0.7726574304733269,0.0
18,0.29561659723821315,0.31305417147549713,0.8937341564080932,0.12258465417028308,0.9380015432834625,0.8253582731227983,0.16153722268335544,0.8832425475120544,0.855322340503335,0.16076200207038283,0.9063521325588226,0.9617469331080263,0.0735661109534724,0.9886443912982941,0.972856266932054,0.0513897667377551,0.9894225895404816,0.9083187994161445,0.8320366778601306,0.0
19,0.2782278970034436,0.31908444382927637,0.8840036616575989,0.18187992854892207,0.9501812160015106,0.8254163896622644,0.20920676589132953,0.9050909876823425,0.9045145119625059,0.14806620174962362,0.9453789293766022,0.8986600654369051,0.20241712542187137,0.9748806953430176,0.9899918125434355,0.01255013538515716,0.9937816560268402,0.890510436968408,0.8026307471835662,0.011363636363636364
20,0.2616030808651086,0.29255158792842517,0.9015965187414126,0.14035656566495566,0.9542778730392456,0.8427286476150833,0.17623776242554565,0.9125547707080841,0.9062804220752283,0.100995468419203,0.9399881660938263,0.9229912612248551,0.17052199652833638,0.9866815805435181,0.9874753701415929,0.015297526683483978,0.993231475353241,0.9156810155989923,0.8444756836059937,0.011363636363636364
21,0.2489961205106793,0.2759250348264521,0.9036890180273489,0.13707973754944616,0.9512243568897247,0.8452939367429777,0.1717445555986921,0.9069862365722656,0.9130324128676545,0.11228038953710795,0.9385932683944702,0.9233282850208607,0.15422623772811536,0.9761256277561188,0.9889965213157914,0.013911393160675129,0.9939616322517395,0.9135826483776933,0.8409131601345283,0.0
