epoch,train_loss,val_loss,mean_dice,std_dice,median_dice,mean_iou,std_iou,median_iou,mean_precision,std_precision,median_precision,mean_recall,std_recall,median_recall,mean_specificity,std_specificity,median_specificity,global_dice,global_iou,failure_rate_dice_lt_0_10
1,0.6056503250141336,0.5892568013884805,0.7493159770965576,0.18592318473371036,0.7956461608409882,0.6298176849853586,0.21223367712071736,0.6606419384479523,0.6648247885856439,0.2294549432367893,0.7060913443565369,0.9512545893138106,0.11258623488092646,0.9997403919696808,0.9416106627746061,0.035938488534878944,0.9527187049388885,0.8160074671838842,0.6891998425387253,0.011363636363636364
2,0.5756622366230897,0.5750143961472944,0.7810747695409439,0.17847192192618108,0.8368079662322998,0.6701083542271093,0.2059933375763885,0.7194122076034546,0.7121847447177226,0.2134955164069805,0.7446978688240051,0.9470613463358446,0.13644970872866855,0.9998474717140198,0.9547552615404129,0.02789173208061011,0.9617599248886108,0.826573558688635,0.7044102038172121,0.0
3,0.5588914318518206,0.5658467682925138,0.8464471230452711,0.1616093894118892,0.9102498590946198,0.7607817361977968,0.19701491528252232,0.8352831602096558,0.8161892320283435,0.18623743115925684,0.8686748445034027,0.9313845407556404,0.14377117873136228,0.9868260025978088,0.9736233394254338,0.0314457710229276,0.9831438064575195,0.875212807364916,0.7781141295843949,0.0
4,0.5417118409667352,0.5491858991709623,0.8327627734027125,0.17343182318575107,0.8900931775569916,0.7427152175117623,0.20259615369335096,0.8019683063030243,0.7873639003373682,0.203216551561347,0.8432410061359406,0.9409215446900238,0.12592459545975923,0.9904431998729706,0.9636475003578446,0.053176772240529385,0.9808936417102814,0.8565861567320983,0.7491479675320044,0.011363636363636364
5,0.5287062026033498,0.5343312296000394,0.860125790942799,0.13588064287418283,0.9065870046615601,0.7749971876090224,0.17500651445589482,0.8291371762752533,0.81665842438286,0.16304291545169677,0.8599385321140289,0.9458250474523414,0.12217336303025646,0.9899301826953888,0.9691203162074089,0.05176214847898197,0.9830202758312225,0.8835927460511696,0.7914609502274652,0.0
6,0.5147583027078648,0.5178590742024508,0.8732158560305834,0.1350946000129887,0.9165121912956238,0.7949984903362665,0.1706016295798604,0.8458908200263977,0.8343539495359767,0.15534941083806583,0.8641244173049927,0.9514061754400079,0.12208142275880164,0.9937756657600403,0.9763569391586564,0.022828919236046442,0.9842320680618286,0.8995051584139258,0.8173642659855919,0.0
7,0.5007456601268113,0.5046723810109225,0.8129948845810511,0.16327252663731437,0.8515353500843048,0.7104003384116698,0.190763950635248,0.7414555847644806,0.7270254396664148,0.1941178676297472,0.7541718780994415,0.9759424247524955,0.07853268621424897,0.9997515976428986,0.9475051022388719,0.05091143002508095,0.9682515859603882,0.8638717591692027,0.7603646561390827,0.011363636363636364
8,0.485977544929042,0.4932659322565252,0.8735185012390668,0.16638947165747087,0.9370299577713013,0.8039245535196229,0.19810883692957504,0.8815208673477173,0.8419614421542395,0.18806598115386658,0.9084317088127136,0.9520906890657815,0.11321368735915255,0.9853938519954681,0.9676003740592436,0.06846206496033871,0.9882402718067169,0.8881332582204825,0.7987767102369228,0.011363636363636364
9,0.4684097267160512,0.4907531142234802,0.8588676141066984,0.16021355423759143,0.91551673412323,0.7798141129314899,0.19752385995176625,0.8441970944404602,0.8461390720172361,0.15359989040798278,0.8792844712734222,0.9170422523536466,0.17908791298186594,0.990109771490097,0.9825580966743556,0.01520351860001863,0.9871285557746887,0.8814044848702012,0.7879563908030981,0.0
10,0.4555225245880358,0.4774967757138339,0.858617631549185,0.17376305602737066,0.9243559837341309,0.7832727320492268,0.20803900668143144,0.859351247549057,0.8508447727019136,0.16342778665182298,0.8984176516532898,0.9161686196245931,0.18576507908657497,0.9913170635700226,0.9828570220958103,0.015833256924846915,0.9880435168743134,0.8799834198291426,0.7856878508842339,0.0
