epoch,train_loss,val_loss,mean_dice,std_dice,median_dice,mean_iou,std_iou,median_iou,mean_precision,std_precision,median_precision,mean_recall,std_recall,median_recall,mean_specificity,std_specificity,median_specificity,global_dice,global_iou,failure_rate_dice_lt_0_10
1,0.6179936377689091,0.610439961606806,0.4163384421474554,0.23534159586986816,0.38272595405578613,0.29351456683467736,0.21132588502517288,0.23665479570627213,0.3117708132644607,0.23977509647175027,0.2386249676346779,0.928319129076871,0.12121255106835185,0.9943540692329407,0.6093546319752932,0.1719109880003836,0.6040969491004944,0.4516555872481528,0.29170227471899796,0.06818181818181818
2,0.5606788794199625,0.557865560054779,0.48974804393947124,0.2287082218908596,0.5101256221532822,0.3559176002375104,0.21411714106476168,0.34256449341773987,0.4072837543419816,0.2696328567323181,0.35426661372184753,0.8469642454927618,0.17881373305326184,0.9263865649700165,0.7818119624121622,0.12725189731203096,0.79439577460289,0.5382108664780364,0.3681863916865435,0.045454545454545456
3,0.535396447687438,0.5516117215156555,0.49126748071833837,0.24584165621125706,0.48589611053466797,0.3626082925847586,0.23296512244636852,0.32096973061561584,0.41578868020963994,0.2836071369675914,0.3552560806274414,0.8448067835789608,0.22420613339688877,0.9575840830802917,0.7687032527544282,0.17974316022064188,0.8119029104709625,0.5288127763835831,0.3594462811359181,0.056818181818181816
4,0.5157419394965124,0.5574105652895841,0.4698638173074208,0.22772706735862486,0.47398900985717773,0.33781290316784923,0.21214321627803032,0.3106066435575485,0.3813701802441342,0.26508982715166457,0.3191553205251694,0.8954036289995367,0.15760763594681534,0.9788232743740082,0.7183308692818339,0.18113032905209114,0.7350634038448334,0.49844252428011226,0.33195034645021415,0.056818181818181816
5,0.4982096330083982,0.5363629081032493,0.4948615313253619,0.2482194160062391,0.5109225213527679,0.3658729229461063,0.2306038140492277,0.34311671555042267,0.42060871231793,0.2819861728168682,0.3755721002817154,0.8675431408496066,0.2150988984383098,0.9833569228649139,0.7473282563415441,0.20211233175164137,0.8092416226863861,0.5198369879046749,0.35120252543590136,0.03409090909090909
6,0.48121517956858934,0.5185968063094399,0.527186470215229,0.299428760989665,0.6314333081245422,0.41197685779133625,0.2726671153473601,0.4613835960626602,0.6368558740434411,0.3135314935454317,0.7230389416217804,0.596887926696532,0.3352465647992593,0.6837685406208038,0.9245714037255808,0.10381980463500232,0.9685298204421997,0.5722238391469486,0.4007797964668943,0.125
7,0.46294602059354684,0.5144986781206998,0.532553353376149,0.2834712830709092,0.5858422815799713,0.41263900708888906,0.26464247297022825,0.414272204041481,0.5729611420929622,0.3175718820379407,0.5955445170402527,0.6866487873417811,0.3315071416039224,0.8272102475166321,0.8771984682164409,0.15002238395420373,0.9345745146274567,0.567646670076727,0.39630352247455036,0.125
8,0.4445613556438022,0.4692006327889182,0.5837894122085163,0.290923568194657,0.6606215834617615,0.46788372551613394,0.2780247102409052,0.49323418736457825,0.6882343444621366,0.3025824820743371,0.7988348007202148,0.6354034269806458,0.3321203241629958,0.7436622679233551,0.938993553546342,0.09889252888726477,0.9815814197063446,0.6074030675051594,0.43616573707154144,0.10227272727272728
9,0.4296322874348573,0.43127779527144,0.6260785717133968,0.2644506245662968,0.7135266065597534,0.5038986132308699,0.2577887494708975,0.5546376407146454,0.6661979559059606,0.27657884889883194,0.7300300896167755,0.7201512417195741,0.30515881448190046,0.8491975963115692,0.9321488257158886,0.08154183708019562,0.9638900756835938,0.6565136072604651,0.48866412850060226,0.09090909090909091
10,0.4057436982790629,0.4051103754477067,0.6483794675136144,0.27376564436248046,0.7286618649959564,0.5334403270190402,0.27306341905781767,0.5731458961963654,0.7277748942100696,0.27566164194806947,0.8015969395637512,0.6942386334702133,0.301555553154993,0.7761239111423492,0.9519975097341971,0.06644930353050703,0.9788681864738464,0.6645199274274095,0.4975888005182554,0.06818181818181818
