image_id,dice_resunet_42,iou_resunet_42,dice_resunet_43,iou_resunet_43,dice_resunet_44,iou_resunet_44,dice_siglip_42,iou_siglip_42,dice_siglip_43,iou_siglip_43,dice_siglip_44,iou_siglip_44,dice_resunet_mean,dice_siglip_mean,iou_resunet_mean,iou_siglip_mean,dice_difference,iou_difference
cju8clorgsuwn08714toqb7v6,0.948292076587677,0.901668667793274,0.9521929025650024,0.9087483286857604,0.9584540128707886,0.9202225208282472,0.948506474494934,0.9020563364028932,0.9619560837745668,0.92670077085495,0.9558835029602052,0.9154950976371764,0.9529796640078226,0.9554486870765686,0.9102131724357605,0.9147507349650065,0.002469023068745968,0.004537562529245975
cju8cwy02t9eq08185qn12c02,0.8799092769622803,0.7855696678161621,0.880822479724884,0.7870266437530518,0.8704259991645813,0.7705789804458618,0.954426109790802,0.9128251075744628,0.9579622745513916,0.919316291809082,0.9572242498397828,0.9179579019546508,0.8770525852839152,0.9565375447273254,0.7810584306716919,0.9166997671127319,0.07948495944341027,0.13564133644104004
cju8czvnztbf40871b4m7t78w,0.9595239162445068,0.9221969842910768,0.8797522187232971,0.7853193283081055,0.8782851696014404,0.7829843163490295,0.949461817741394,0.9037860631942748,0.9576258063316344,0.9186968207359314,0.950531244277954,0.9057260751724244,0.9058537681897482,0.9525396227836609,0.8301668763160706,0.9094029863675436,0.04668585459391272,0.07923611005147302
cju8d2q30tfhs0801n7lx77xl,0.9521453976631165,0.908661723136902,0.9794172644615172,0.9596647024154664,0.9804847240447998,0.9617165327072144,0.9816745519638062,0.9640086889266968,0.983435034751892,0.9674099683761596,0.9779810309410096,0.9569107890129088,0.9706824620564779,0.9810302058855692,0.9433476527531942,0.9627764821052551,0.010347743829091316,0.019428829352060917
cju8d4jgatgpj0871q2ophhkm,0.9720367789268494,0.945594847202301,0.9694832563400269,0.940773904323578,0.9718673229217528,0.945274293422699,0.9775363206863404,0.9560596942901612,0.9781232476234436,0.9571831226348876,0.9801275730133056,0.961029589176178,0.9711291193962097,0.9785957137743632,0.9438810149828593,0.9580908020337423,0.007466594378153446,0.01420978705088305
cju8dic9mtppa0987swn23wbc,0.982726275920868,0.96603924036026,0.9714239835739136,0.944435715675354,0.984508454799652,0.9694895148277284,0.97980797290802,0.960415244102478,0.985003650188446,0.9704504013061525,0.9792859554290771,0.9594126343727112,0.9795529047648112,0.9813658595085144,0.9599881569544474,0.9634260932604471,0.0018129547437032434,0.003437936305999756
cju8djdqztu6408506pzhlo18,0.9235050082206726,0.8578813672065735,0.940425992012024,0.8875510096549988,0.931190550327301,0.8712409734725952,0.9434760212898254,0.8930001258850098,0.9281728863716124,0.8659725785255432,0.9347005486488342,0.8774063587188721,0.9317071835199991,0.9354498187700907,0.8722244501113892,0.8787930210431417,0.0037426352500915527,0.00656857093175256
cju8dk7eztzup08182yxko5zh,0.9533419609069824,0.910843789577484,0.945645034313202,0.8968943953514099,0.9578551054000854,0.9191189408302308,0.9774123430252076,0.9558225870132446,0.9615207314491272,0.925893008708954,0.976689338684082,0.954440712928772,0.9522807002067566,0.9718741377194723,0.9089523752530416,0.9453854362169901,0.019593437512715695,0.036433060963948494
cju8dm2cau2km0818jsv9eeq2,0.978223204612732,0.957374632358551,0.9468603134155272,0.8990833163261414,0.9724589586257936,0.9463943243026732,0.9874630570411682,0.9752365350723268,0.9825160503387452,0.9656329154968262,0.9858477115631104,0.9720903635025024,0.9658474922180176,0.9852756063143412,0.9342840909957886,0.9709866046905518,0.019428114096323612,0.036702513694763184
cju8dn0c3u2v50801k8rvq02f,0.9381695985794068,0.8835399746894836,0.9786762595176696,0.958242893218994,0.977691888809204,0.9563573598861694,0.9819588661193848,0.9645571112632751,0.976911723613739,0.9548655152320862,0.9804589748382568,0.9616669416427612,0.9648459156354269,0.9797765215237936,0.9327134092648824,0.9603631893793741,0.0149306058883667,0.027649780114491707
