image_id,dice_resunet_paper_42,iou_resunet_paper_42,precision_resunet_paper_42,recall_resunet_paper_42,specificity_resunet_paper_42,dice_resunet_paper_43,iou_resunet_paper_43,precision_resunet_paper_43,recall_resunet_paper_43,specificity_resunet_paper_43,dice_resunet_paper_44,iou_resunet_paper_44,precision_resunet_paper_44,recall_resunet_paper_44,specificity_resunet_paper_44,dice_resunet_paper_mean,dice_resunet_paper_seed_sd,iou_resunet_paper_mean,iou_resunet_paper_seed_sd,precision_resunet_paper_mean,precision_resunet_paper_seed_sd,recall_resunet_paper_mean,recall_resunet_paper_seed_sd,specificity_resunet_paper_mean,specificity_resunet_paper_seed_sd,dice_siglip2_frozen_42,iou_siglip2_frozen_42,precision_siglip2_frozen_42,recall_siglip2_frozen_42,specificity_siglip2_frozen_42,dice_siglip2_frozen_43,iou_siglip2_frozen_43,precision_siglip2_frozen_43,recall_siglip2_frozen_43,specificity_siglip2_frozen_43,dice_siglip2_frozen_44,iou_siglip2_frozen_44,precision_siglip2_frozen_44,recall_siglip2_frozen_44,specificity_siglip2_frozen_44,dice_siglip2_frozen_mean,dice_siglip2_frozen_seed_sd,iou_siglip2_frozen_mean,iou_siglip2_frozen_seed_sd,precision_siglip2_frozen_mean,precision_siglip2_frozen_seed_sd,recall_siglip2_frozen_mean,recall_siglip2_frozen_seed_sd,specificity_siglip2_frozen_mean,specificity_siglip2_frozen_seed_sd,dice_siglip2_partial_42,iou_siglip2_partial_42,precision_siglip2_partial_42,recall_siglip2_partial_42,specificity_siglip2_partial_42,dice_siglip2_partial_43,iou_siglip2_partial_43,precision_siglip2_partial_43,recall_siglip2_partial_43,specificity_siglip2_partial_43,dice_siglip2_partial_44,iou_siglip2_partial_44,precision_siglip2_partial_44,recall_siglip2_partial_44,specificity_siglip2_partial_44,dice_siglip2_partial_mean,dice_siglip2_partial_seed_sd,iou_siglip2_partial_mean,iou_siglip2_partial_seed_sd,precision_siglip2_partial_mean,precision_siglip2_partial_seed_sd,recall_siglip2_partial_mean,recall_siglip2_partial_seed_sd,specificity_siglip2_partial_mean,specificity_siglip2_partial_seed_sd,dice_siglip2_full_42,iou_siglip2_full_42,precision_siglip2_full_42,recall_siglip2_full_42,specificity_siglip2_full_42,dice_siglip2_full_43,iou_siglip2_full_43,precision_siglip2_full_43,recall_siglip2_full_43,specificity_siglip2_full_43,dice_siglip2_full_44,iou_siglip2_full_44,precision_siglip2_full_44,recall_siglip2_full_44,specificity_siglip2_full_44,dice_siglip2_full_mean,dice_siglip2_full_seed_sd,iou_siglip2_full_mean,iou_siglip2_full_seed_sd,precision_siglip2_full_mean,precision_siglip2_full_seed_sd,recall_siglip2_full_mean,recall_siglip2_full_seed_sd,specificity_siglip2_full_mean,specificity_siglip2_full_seed_sd,foreground_fraction,foreground_pixels,total_pixels,lesion_size_group,gain
cju13hp5rnbjx0835bf0jowgx,9.168423832639494e-12,9.168423832639494e-12,1.0,9.168423832639494e-12,1.0,9.168423832639494e-12,9.168423832639494e-12,1.0,9.168423832639494e-12,1.0,9.168423832639494e-12,9.168423832639494e-12,1.0,9.168423832639494e-12,1.0,9.168423832639494e-12,0.0,9.168423832639494e-12,0.0,1.0,0.0,9.168423832639494e-12,0.0,1.0,0.0,0.8625204563140869,0.7582733631134033,0.975361466407776,0.7730814814567566,0.9976719617843628,0.8504326343536377,0.7397849559783936,0.9702667593955994,0.7569450736045837,0.9972347617149352,0.8554610013961792,0.7474284768104553,0.9288859963417052,0.7927936315536499,0.9927644729614258,0.8561380306879679,0.0060722842846275,0.7484955986340841,0.0092902831677682,0.9581714073816936,0.0254895171535433,0.7742733955383301,0.0179539764715307,0.9958903988202412,0.0027159428070718,0.7979319095611572,0.6637992262840271,0.7471991181373596,0.856055736541748,0.9654727578163148,0.8552714586257935,0.7471390962600708,0.9082852602005004,0.8081048727035522,0.9902724623680116,0.863531231880188,0.7598371505737305,0.9826859831809998,0.7701476216316223,0.9983823895454408,0.8389115333557129,0.035728883810035,0.7235918243726095,0.0521696869405521,0.8793901205062866,0.1203732226264691,0.8114360769589742,0.0430508274391601,0.9847092032432556,0.0171456511746727,0.9508517980575562,0.90630841255188,0.9684350490570068,0.9338956475257874,0.996371328830719,0.9398350715637208,0.8864989876747131,0.96666020154953,0.9144586324691772,0.9962401390075684,0.9421886205673218,0.8906962275505066,0.972482442855835,0.9137251377105712,0.9969177842140198,0.9442918300628662,0.0058016965877753,0.8945012092590332,0.0104384741625726,0.9691925644874572,0.002984123938066,0.9206931392351786,0.0114395879520601,0.9965097506841024,0.0003594039698962,0.106542288105316,35189,330282,medium,0.9442918300536978
cju16whaj0e7n0855q7b6cjkm,0.3369961082935333,0.2026430070400238,0.8754139542579651,0.208660677075386,0.9895774126052856,0.0719096213579177,0.0372957736253738,0.978325128555298,0.0373266190290451,0.9997097253799438,0.1081523075699806,0.0571675561368465,0.998031497001648,0.0571740046143531,0.9999604225158693,0.1723526790738105,0.1437323107894982,0.099035445600748,0.090275229302344,0.950590193271637,0.0658459218442294,0.1010537669062614,0.0937172076822208,0.9964158535003662,0.005923589930956,0.6758955121040344,0.5104548335075378,0.9705861806869508,0.518475353717804,0.9944852590560912,0.3759531378746032,0.2314915657043457,0.9967653155326844,0.2316655963659286,0.9997361302375792,0.5545823574066162,0.3836831152439117,0.8869421482086182,0.4034131467342376,0.9819517731666564,0.5354770024617513,0.1508811383350284,0.3752098381519317,0.1396745270776564,0.9514312148094176,0.0573625884928457,0.3845180322726567,0.1443354711806754,0.9920577208201088,0.0091373161005783,0.678304135799408,0.5132074356079102,0.8511519432067871,0.5638086199760437,0.9653944373130798,0.7249559164047241,0.5685732364654541,0.8920804262161255,0.6105702519416809,0.9740754961967468,0.2992542386054992,0.1759547144174575,0.7139211893081665,0.1893019527196884,0.9733762741088868,0.5675047636032104,0.2334798819589653,0.4192451288302739,0.2125064993947697,0.819051186243693,0.0933167850502217,0.4545602748791377,0.2309072230618979,0.9709487358729044,0.0048228520867626,0.7923305630683899,0.656082272529602,0.8855404853820801,0.7168740630149841,0.9674789309501648,0.7389416098594666,0.5859693884849548,0.8414077758789062,0.6587226986885071,0.9564231038093568,0.8106409907341003,0.6815780401229858,0.8604229092597961,0.7663045525550842,0.9563702940940856,0.7806377212206522,0.0372524122347614,0.6412099003791809,0.0495090310655142,0.8624570568402609,0.0221365609186977,0.7139671047528585,0.0538498061750986,0.9600907762845358,0.006398384111551,0.2600679862859278,89053,342422,large,0.6082850421468418
cju87li0zn3yb0817kbwgjiz8,0.3368078470230102,0.202506884932518,0.9557062387466432,0.2044255137443542,0.9836676120758056,0.3711355626583099,0.2278492748737335,1.0,0.2278492748737335,1.0,0.3009058237075805,0.1770977973937988,1.0,0.1770977973937988,1.0,0.3362830777963002,0.0351178102296808,0.2024846524000167,0.0253757460444654,0.9852354129155476,0.0255730149830465,0.2031241953372955,0.0254007517368382,0.9945558706919352,0.009429508564543,0.8883029818534851,0.7990513443946838,0.967063307762146,0.8214054107666016,0.9517742395401,0.8410526514053345,0.7257038950920105,0.974509060382843,0.7397463321685791,0.9666436314582824,0.896247923374176,0.81200110912323,0.9336153268814088,0.8617566227912903,0.8943714499473572,0.8752011855443319,0.0298391070882408,0.7789187828699747,0.0465380737949818,0.9583958983421326,0.0217811236960397,0.8076361219088236,0.062159655253197,0.9375964403152466,0.038165095941609,0.9217199683189392,0.8548057675361633,0.9326025247573853,0.9110884666442872,0.8864978551864624,0.9185563921928406,0.8493798971176147,0.928519606590271,0.908804714679718,0.8793956637382507,0.959722340106964,0.92256361246109,0.9552549123764038,0.9642317295074464,0.9221418499946594,0.933332900206248,0.0229086000703127,0.8755830923716227,0.0407766718646501,0.93879234790802,0.0144024156601108,0.9280416369438172,0.0313623337872352,0.8960117896397909,0.0229062288789221,0.9664141535758972,0.935011088848114,0.9491028785705566,0.9843687415122986,0.9090014100074768,0.9857404828071594,0.9718819260597228,0.9764283895492554,0.9952319264411926,0.9585838317871094,0.8799242377281189,0.7855935096740723,0.943630874156952,0.824275553226471,0.9151194095611572,0.9440262913703918,0.0563487507515154,0.8974955081939697,0.0986478971581836,0.9563873807589212,0.0175703509662246,0.9346254070599874,0.0957200077178677,0.9275682171185812,0.0270339369050213,0.6329367752776038,159714,252338,large,0.6077432135740917
cju7eea9b2m0z0801ynqv1fqu,0.0051361066289246,0.0025746652390807,0.3333333432674408,0.0025879917666316,0.9993392825126648,0.4888170659542084,0.3234665095806122,0.6177362203598022,0.4044168293476105,0.9680534601211548,0.4351870715618133,0.2781080305576324,0.9953746795654296,0.2784679234027862,0.9998348355293274,0.3097134147149821,0.2651311873871951,0.2013830684591084,0.173660397897714,0.6488147477308909,0.3321130664238811,0.2284909148390094,0.2055234286320127,0.9890758593877156,0.0182076178120616,0.7462701201438904,0.5952399373054504,0.8618234992027283,0.6580400466918945,0.9865320324897766,0.7509412169456482,0.6012056469917297,0.8523997664451599,0.6710662245750427,0.9851664900779724,0.83409184217453,0.7154009938240051,0.8928254842758179,0.782608687877655,0.988007664680481,0.7771010597546896,0.049410694661703,0.6372821927070618,0.0677185922696024,0.8690162499745687,0.0211509199156999,0.7039049863815308,0.0684698824261742,0.9865687290827432,0.0014209427365085,0.737721860408783,0.58443683385849,0.8575837016105652,0.6472567319869995,0.9862787127494812,0.7112622857093811,0.551906168460846,0.9505050778388976,0.5682367086410522,0.9962227940559388,0.6047077775001526,0.4333915114402771,0.922029674053192,0.4498792290687561,0.9951435923576356,0.6845639745394388,0.0704115503841613,0.523244837919871,0.0794970204308924,0.910039484500885,0.0476069220194607,0.5551242232322693,0.0993399346675694,0.9925483663876852,0.0054564261777915,0.9452404379844666,0.8961668014526367,0.9486488699913024,0.9418564438819884,0.9934917688369752,0.7463095784187317,0.5952901840209961,0.9595987200737,0.6105934977531433,0.9967183470726012,0.9104729890823364,0.8356589078903198,0.9391966462135316,0.8834540843963623,0.9926989078521729,0.8673410018285116,0.1062480492302734,0.7757052977879842,0.15914619459008,0.9491480787595112,0.0102101939988735,0.8119680086771647,0.1768232991881688,0.9943030079205832,0.0021289796968874,0.1134418029398847,140519,1238688,medium,0.5576275871135294
cju0tl3uz8blh0993wxvn7ly3,0.474180519580841,0.3107710480690002,0.3116883039474487,0.9906191229820251,0.9885537028312684,0.356855571269989,0.217178463935852,0.2216167151927948,0.915572226047516,0.9831741452217102,0.3291904628276825,0.1970245242118835,0.2004909962415695,0.9193245768547058,0.9808181524276732,0.3867421845595042,0.07697685613065,0.2416580120722452,0.060695997644951,0.2445986717939376,0.0590536879218529,0.9418386419614156,0.0422867772547942,0.9841820001602172,0.0039650364051853,0.1120154187083244,0.0593306869268417,0.0593980699777603,0.9812382459640504,0.9186978936195374,0.0915383249521255,0.0479644574224948,0.047981858253479,0.99249529838562,0.8969637155532837,0.2354767173528671,0.1334506124258041,0.1335177272558212,0.99624764919281,0.9661715626716614,0.146343487004439,0.0778676916726988,0.0802485855917135,0.0464234804568533,0.0802992184956868,0.0464407119726084,0.9899937311808268,0.0078111410933964,0.9272777239481608,0.0353926778026353,0.4448160529136657,0.2860215008258819,0.2861753702163696,0.998123824596405,0.986973226070404,0.8024224042892456,0.6700379252433777,0.6725888252258301,0.9943714737892152,0.997467279434204,0.8351107239723206,0.716901421546936,0.7419825196266174,0.9549718499183656,0.9982624650001526,0.6941163937250773,0.2165181897842308,0.5576536158720652,0.2364044231075121,0.5669155716896057,0.2455914631009644,0.982489049434662,0.0239043350892636,0.9942343235015868,0.0063008516844884,0.867986798286438,0.7667638659477234,0.7746686339378357,0.9868667721748352,0.9984980225563048,0.9207479953765868,0.8531352877616882,0.8762711882591248,0.9699812531471252,0.9992833733558656,0.8185328245162964,0.6928104758262634,0.6955380439758301,0.9943714737892152,0.9977225065231324,0.8690892060597738,0.0511165018919881,0.770903209845225,0.0802425196293004,0.7821592887242635,0.0905991158482169,0.9837398330370584,0.0124921586213503,0.9985013008117676,0.0007804385802872,0.0052729471975881,1735,329038,small,0.4823470215002696
cju8doa16u5gh0818w1ywda3q,0.570790708065033,0.399375170469284,0.9950925707817078,0.400163322687149,0.9949870109558104,0.4074948132038116,0.2558828592300415,0.9954519271850586,0.2561823725700378,0.997026801109314,0.609799861907959,0.438641756772995,0.9953767657279968,0.4395372569561004,0.994814157485962,0.5293617943922678,0.1073270671772779,0.3646332621574402,0.096205269100192,0.9953070878982544,0.0001895402493549,0.365294317404429,0.0965227385340436,0.9956093231836954,0.0012306105528238,0.9455431699752808,0.8967111110687256,0.9889445304870604,0.9057911038398744,0.9742783308029176,0.942157506942749,0.8906406760215759,0.9955902695655824,0.8941680788993835,0.989939510822296,0.9264397025108336,0.8629600405693054,0.9949846863746644,0.8667301535606384,0.9889023303985596,0.9380467931429544,0.0101935809826166,0.8834372758865356,0.0179916764114223,0.9931731621424356,0.0036745988907515,0.8888964454332987,0.0200569700784987,0.9843733906745912,0.0087579456019862,0.89522385597229,0.8103214502334595,0.9947924613952636,0.8137733936309814,0.9891788959503174,0.9221347570419312,0.8555194735527039,0.9836336374282836,0.8678734302520752,0.963318943977356,0.8902716636657715,0.8022429347038269,0.998477339744568,0.803225576877594,0.9968885183334352,0.9025434255599976,0.0171463189660765,0.8226946194966634,0.0287126955568594,0.9923011461893716,0.0077290920039127,0.8282908002535502,0.0346828856608826,0.983128786087036,0.0175835705313344,0.9804219007492064,0.9615957140922546,0.9937232732772828,0.967471957206726,0.9844771027565002,0.9621284008026124,0.9270206689834596,0.997428834438324,0.9292412400245668,0.993915319442749,0.9560493230819702,0.91579931974411,0.9662626385688782,0.946049690246582,0.9160933494567872,0.9661998748779296,0.0126861464360084,0.9348052342732748,0.0238700026473865,0.9858049154281616,0.0170252234790976,0.9475876291592916,0.0191617033726122,0.964828590552012,0.0424689625139515,0.7187133401005354,236484,329038,large,0.43683808048566175
cjyzu9th0qt4r0a46pyl4zik0,0.0728259310126304,0.0377889759838581,1.0,0.0377889759838581,1.0,0.4416753053665161,0.2834295928478241,0.9973945021629332,0.2836396098136902,0.999947726726532,0.8500832915306091,0.7392563819885254,0.7994778156280518,0.9075281620025636,0.9839417934417723,0.4548615093032519,0.3887964224379382,0.3534916502734025,0.3559433232127805,0.932290772596995,0.1150267721396654,0.4096522492667039,0.4483536014136125,0.9946298400561014,0.0092561567859632,0.7918257117271423,0.6553903222084045,0.6557728052139282,0.9991108179092408,0.963001310825348,0.8298403024673462,0.7091683745384216,0.7609689831733704,0.9124184846878052,0.9797808527946472,0.8041857481002808,0.6725005507469177,0.6966670155525208,0.9509484171867372,0.9707899689674376,0.8086172540982565,0.0193908731454741,0.6790197491645813,0.0274753469333721,0.7044696013132731,0.0530303613294693,0.9541592399279276,0.0434352644385943,0.9711907108624775,0.0083969460355952,0.75480717420578,0.6061769127845764,0.6125577092170715,0.9831060767173768,0.9561326503753662,0.7393301725387573,0.5864582657814026,0.5900856852531433,0.9896265268325806,0.9515012502670288,0.8639945387840271,0.7605549097061157,0.8034917712211609,0.9343509078025818,0.9838790893554688,0.7860439618428549,0.067949273206168,0.6510633627573649,0.0953336530288849,0.6687117218971252,0.1172625014107278,0.9690278371175132,0.0302075510007145,0.9638376633326212,0.0175101837372663,0.8633571863174438,0.7595677375793457,0.7595677375793457,1.0,0.9776690602302552,0.8952292203903198,0.810330331325531,0.8105250597000122,0.999703586101532,0.9835131764411926,0.8597820997238159,0.7540507316589355,0.7540507316589355,1.0,0.9769895076751708,0.8727895021438599,0.0195154048708543,0.7746496001879374,0.0310233020400213,0.7747145096460978,0.0311352848060587,0.9999011953671774,0.000171134644072,0.9793905814488728,0.0035864034940041,0.065991512345679,27368,414720,small,0.41792799284060794
cju884985nlmx0817vzpax3y4,0.2050040364265442,0.1142086312174797,0.1231813803315162,0.6105769276618958,0.9190673232078552,0.6891076564788818,0.525678277015686,0.8496476411819458,0.5795940160751343,0.9980900883674622,0.8090178966522217,0.6792863607406616,0.7856064438819885,0.8338675498962402,0.9957623481750488,0.5677098631858826,0.3197831358881959,0.4397244229912758,0.2921801821941485,0.5861451551318169,0.4022150063348092,0.6746794978777567,0.138728555574106,0.970973253250122,0.0449669186598922,0.8584630489349365,0.7520238757133484,0.7879464030265808,0.94284188747406,0.9952749609947203,0.835286021232605,0.7171597480773926,0.7327690720558167,0.9711538553237916,0.9934048056602478,0.7449938654899597,0.5936177372932434,0.6032428741455078,0.9738247990608216,0.9880729913711548,0.8129143118858337,0.0599515131772314,0.6876004536946615,0.0832372517902656,0.7079861164093018,0.0948129451246673,0.9626068472862244,0.0171689752866602,0.992250919342041,0.0037370686160678,0.8618451356887817,0.7572301626205444,0.7612612843513489,0.9930555820465088,0.9942006468772888,0.8710217475891113,0.7715133428573608,0.7889033555984497,0.9722222089767456,0.9951555728912354,0.8963145017623901,0.812110424041748,0.8298453092575073,0.9743589758872986,0.9962796568870544,0.8763937950134277,0.0178515677049926,0.7802846431732178,0.0284721364730173,0.7933366497357687,0.0345062703108164,0.9798789223035176,0.0114612265789674,0.9952119588851928,0.001040651329895,0.9239267110824584,0.8586094379425049,0.8716248273849487,0.9829059839248656,0.9973042607307434,0.9374053478240968,0.8821852803230286,0.8885167241096497,0.99198716878891,0.9976822137832642,0.916461944580078,0.8458049893379211,0.8484986424446106,0.996260702610016,0.9966874718666076,0.9259313344955444,0.0106146324068058,0.8621999025344849,0.0184539960450296,0.8695467313130697,0.0200898127791277,0.9903846184412638,0.006820062573205,0.9972246487935384,0.0005021268919282,0.0184025326257772,5656,307349,small,0.35822147130966187
cju14pxbaoksp0835qzorx6g6,0.6409406065940857,0.4716060757637024,0.4741971492767334,0.9885464906692504,0.9154376983642578,0.621832013130188,0.4512019157409668,0.4553458392620086,0.9802290797233582,0.9095470309257508,0.6107147336006165,0.4395891427993774,0.4423041641712188,0.9862285256385804,0.9040666222572328,0.62449578444163,0.0152879890029421,0.4541323781013489,0.0162083838288933,0.4572823842366536,0.0160344404194303,0.9850013653437296,0.0042923505218767,0.9096837838490804,0.0056867714020759,0.8850876688957214,0.7938629984855652,0.8017708659172058,0.9877284169197084,0.9811604619026184,0.9759311676025392,0.9529936909675598,0.9625994563102722,0.9896373152732848,0.9970336556434632,0.8192784786224365,0.6938794851303101,0.6960625648498535,0.995500385761261,0.966465413570404,0.8934324383735657,0.0786590276090606,0.813578724861145,0.1306773710959732,0.8201442956924438,0.1342149984861042,0.990955372651418,0.004050164361795,0.9815531770388284,0.0152879045242617,0.9720911383628844,0.945697784423828,0.9613333344459534,0.9830924272537231,0.9969494938850404,0.9698973894119264,0.9415541887283324,0.9603047370910645,0.9796836376190186,0.9968758821487428,0.9687082171440125,0.939315378665924,0.9504067301750184,0.9877284169197084,0.9960238337516784,0.9702322483062744,0.0017161401028518,0.9421891172726948,0.0032382289151581,0.9573482672373452,0.0060335069172385,0.9835014939308168,0.0040379599006098,0.9966164032618204,0.0005144984355591,0.9781346917152404,0.9572051167488098,0.9683324694633484,0.988137423992157,0.9975069761276244,0.9856290817260742,0.9716653227806092,0.9800485372543336,0.9912735223770142,0.9984431862831116,0.9808813333511353,0.9624800682067872,0.9754584431648254,0.9863649010658264,0.9980855584144592,0.9815483689308168,0.0037914605044813,0.9637835025787354,0.0073176905846041,0.9746131499608358,0.0059035964946186,0.9885919491449991,0.0024856760911442,0.9980119069417318,0.0004724307022045,0.0717678820603045,23659,329660,small,0.35705258448918675
cju7dwe282dc309876rco45ts,0.6593903303146362,0.4918585121631622,0.8658092617988586,0.532448410987854,0.9614210724830629,0.5799362063407898,0.4083874225616455,0.9067553281784058,0.426289826631546,0.9795067310333252,0.6465532183647156,0.4777086079120636,0.8545949459075928,0.5199717879295349,0.9586408734321594,0.6286265850067139,0.0426528145821234,0.4593181808789571,0.0446711490188143,0.8757198452949524,0.0274561672231234,0.4929033418496449,0.0580253120458543,0.9665228923161824,0.011329935020345,0.8638340830802917,0.7603062987327576,0.9598336219787598,0.7852916717529297,0.9846372008323668,0.8249896168708801,0.7021126747131348,0.9442051649093628,0.7325035929679871,0.9797646999359132,0.930139183998108,0.8694020509719849,0.9162527918815612,0.944452941417694,0.9596440196037292,0.8729876279830933,0.0531690549565868,0.7772736748059591,0.0849255717694963,0.940097192923228,0.0220789212455992,0.8207494020462036,0.1103339002991679,0.9746819734573364,0.013249164438707,0.8625928163528442,0.7583852410316467,0.9759222865104676,0.7728456854820251,0.9910861253738404,0.8679753541946411,0.766745924949646,0.977134108543396,0.7807547450065613,0.991458773612976,0.8228932023048401,0.6990811824798584,0.9758620858192444,0.7113822102546692,0.9917740225791932,0.8511537909507751,0.0246219126260666,0.741404116153717,0.0368903550398413,0.976306160291036,0.0007176557407597,0.7549942135810852,0.0379755636067215,0.9914396405220032,0.0003443474955051,0.9754044413566588,0.951989769935608,0.9921679496765136,0.9591980576515198,0.996460258960724,0.977192521095276,0.9554022550582886,0.9865654110908508,0.967996060848236,0.9938377141952516,0.9755728244781494,0.9523105621337892,0.9834589958190918,0.9678121209144592,0.992390275001526,0.9760565956433614,0.0009873364133522,0.9532341957092284,0.0018844330485289,0.9873974521954856,0.0044136933086165,0.9650020798047384,0.0050272719581397,0.9942294160525006,0.0020630717669924,0.3184371776982345,104976,329660,large,0.3474300106366476
