image_id,dice_resunet_paper_42,iou_resunet_paper_42,precision_resunet_paper_42,recall_resunet_paper_42,specificity_resunet_paper_42,dice_resunet_paper_43,iou_resunet_paper_43,precision_resunet_paper_43,recall_resunet_paper_43,specificity_resunet_paper_43,dice_resunet_paper_44,iou_resunet_paper_44,precision_resunet_paper_44,recall_resunet_paper_44,specificity_resunet_paper_44,dice_resunet_paper_mean,dice_resunet_paper_seed_sd,iou_resunet_paper_mean,iou_resunet_paper_seed_sd,precision_resunet_paper_mean,precision_resunet_paper_seed_sd,recall_resunet_paper_mean,recall_resunet_paper_seed_sd,specificity_resunet_paper_mean,specificity_resunet_paper_seed_sd,dice_siglip2_frozen_42,iou_siglip2_frozen_42,precision_siglip2_frozen_42,recall_siglip2_frozen_42,specificity_siglip2_frozen_42,dice_siglip2_frozen_43,iou_siglip2_frozen_43,precision_siglip2_frozen_43,recall_siglip2_frozen_43,specificity_siglip2_frozen_43,dice_siglip2_frozen_44,iou_siglip2_frozen_44,precision_siglip2_frozen_44,recall_siglip2_frozen_44,specificity_siglip2_frozen_44,dice_siglip2_frozen_mean,dice_siglip2_frozen_seed_sd,iou_siglip2_frozen_mean,iou_siglip2_frozen_seed_sd,precision_siglip2_frozen_mean,precision_siglip2_frozen_seed_sd,recall_siglip2_frozen_mean,recall_siglip2_frozen_seed_sd,specificity_siglip2_frozen_mean,specificity_siglip2_frozen_seed_sd,dice_siglip2_partial_42,iou_siglip2_partial_42,precision_siglip2_partial_42,recall_siglip2_partial_42,specificity_siglip2_partial_42,dice_siglip2_partial_43,iou_siglip2_partial_43,precision_siglip2_partial_43,recall_siglip2_partial_43,specificity_siglip2_partial_43,dice_siglip2_partial_44,iou_siglip2_partial_44,precision_siglip2_partial_44,recall_siglip2_partial_44,specificity_siglip2_partial_44,dice_siglip2_partial_mean,dice_siglip2_partial_seed_sd,iou_siglip2_partial_mean,iou_siglip2_partial_seed_sd,precision_siglip2_partial_mean,precision_siglip2_partial_seed_sd,recall_siglip2_partial_mean,recall_siglip2_partial_seed_sd,specificity_siglip2_partial_mean,specificity_siglip2_partial_seed_sd,dice_siglip2_full_42,iou_siglip2_full_42,precision_siglip2_full_42,recall_siglip2_full_42,specificity_siglip2_full_42,dice_siglip2_full_43,iou_siglip2_full_43,precision_siglip2_full_43,recall_siglip2_full_43,specificity_siglip2_full_43,dice_siglip2_full_44,iou_siglip2_full_44,precision_siglip2_full_44,recall_siglip2_full_44,specificity_siglip2_full_44,dice_siglip2_full_mean,dice_siglip2_full_seed_sd,iou_siglip2_full_mean,iou_siglip2_full_seed_sd,precision_siglip2_full_mean,precision_siglip2_full_seed_sd,recall_siglip2_full_mean,recall_siglip2_full_seed_sd,specificity_siglip2_full_mean,specificity_siglip2_full_seed_sd,foreground_fraction,foreground_pixels,total_pixels,lesion_size_group
cju32zhbnc1oy0801iyv1ix6p,0.8135496377944946,0.685700535774231,0.6893644332885742,0.9923085570335388,0.8488246202468872,0.8390616178512573,0.722744345664978,0.7331002950668335,0.980829417705536,0.879271388053894,0.822970986366272,0.6991934180259705,0.703294575214386,0.9917288422584534,0.8585466742515564,0.8251940806706747,0.012900460953735919,0.7025460998217264,0.018748101749861183,0.7085864345232645,0.022342990681206352,0.988288938999176,0.006466634422388143,0.8622142275174459,0.015551193770641835,0.7703152298927307,0.6264331340789795,0.6328321099281311,0.984114706516266,0.8069570064544678,0.730916440486908,0.5759403705596924,0.6277321577072144,0.8746955990791321,0.8246240019798279,0.79808509349823,0.6640112996101379,0.6812540888786316,0.9632821679115297,0.8476223945617676,0.7664389212926229,0.03375168607805094,0.6221282680829366,0.044192997628414714,0.647272785504659,0.029538942303497906,0.9406974911689758,0.05810065391851454,0.8264011343320211,0.020390858172897944,0.5888081789016724,0.4172417819499969,0.4184512794017792,0.99312025308609,0.5333673357963562,0.6204792261123657,0.4497788250446319,0.4509377777576446,0.994318425655365,0.5906804203987122,0.6618582606315613,0.4946099817752838,0.4967654347419739,0.9913036823272704,0.6604858636856079,0.6237152218818665,0.036632394975636424,0.45387686292330426,0.03884655740078722,0.45538483063379925,0.039346015568600116,0.9929141203562418,0.0015179055834631861,0.5948445399602255,0.06366148719574928,0.5589668154716492,0.3878930807113647,0.390282392501831,0.984462559223175,0.4800266623497009,0.5584924817085266,0.3874363601207733,0.3887398540973663,0.9914196133613586,0.4729442000389099,0.5561373829841614,0.3851733207702636,0.3887034952640533,0.9769644141197203,0.4805493354797363,0.557865560054779,0.001515320137880448,0.3868342538674672,0.0014564245567509732,0.3892419139544168,0.0009012642214754536,0.9842821955680847,0.007229287279180656,0.4778400659561157,0.0042479905967007766,0.25251754561253714,83402,330282,large
cju330ofbc2l30801th5g3hw6,0.9710215926170348,0.9436753988265992,0.9714987874031068,0.970544934272766,0.9988202452659608,0.967781901359558,0.9375750422477722,0.9772272109985352,0.9585174322128296,0.9990745186805724,0.9742832779884338,0.9498560428619384,0.9768072962760924,0.9717721939086914,0.9990440011024476,0.9710289239883423,0.003250694514927109,0.9437021613121033,0.0061405440470906235,0.9751777648925781,0.0031929983744998346,0.9669448534647623,0.007324111773562626,0.9989795883496603,0.0001388362142446731,0.9782581925392152,0.9574416875839232,0.9791000485420228,0.977417767047882,0.9991355538368224,0.9732432961463928,0.9478811621665956,0.9918450713157654,0.9553264379501344,0.9996745586395264,0.971914291381836,0.9453630447387696,0.9755192995071412,0.9683358073234558,0.998993158340454,0.974471926689148,0.0033456569207843674,0.9502286314964294,0.006372312173464051,0.9821548064549764,0.008580872083703471,0.9670266707738241,0.011103696871107098,0.9992677569389343,0.00035942292226564924,0.97429621219635,0.9498806595802308,0.9716796875,0.976926863193512,0.9988202452659608,0.969935953617096,0.941626787185669,0.9737753868103028,0.9661266803741456,0.9989219307899476,0.9720296859741212,0.9455814957618712,0.9802795648574828,0.9639175534248352,0.9991965293884276,0.9720872839291891,0.0021806998561953936,0.9456963141759237,0.004128133940121347,0.9752448797225952,0.00448430927851709,0.9689903656641642,0.006961397506575026,0.9989795684814453,0.00019465100260734986,0.9769164323806764,0.9548745155334472,0.9826173186302184,0.9712812900543212,0.9992880821228028,0.9571517705917358,0.9178246259689332,0.9745611548423768,0.9403534531593324,0.9989829659461976,0.9750854969024658,0.9513822793960572,0.970345139503479,0.9798723459243774,0.9987592101097108,0.9697178999582926,0.010921024980473407,0.9413604736328125,0.02045729753053475,0.975841204325358,0.006235422210151846,0.9638356963793436,0.020784931325925314,0.9990100860595704,0.000265476980113196,0.03978155849611426,10417,261855,small
cju33231uy4gi0993qc7b1jch,0.7393245100975037,0.5864510536193848,0.6097131967544556,0.9389171004295348,0.9631878733634948,0.5470342040061951,0.3764948844909668,0.3939077854156494,0.8949238657951355,0.9156596660614014,0.4943193793296814,0.3283029496669769,0.3293746709823608,0.9901861548423768,0.8765156865119934,0.5935593644777933,0.12895860360332848,0.4304162959257762,0.13726161099119188,0.4443318843841553,0.14681404760991748,0.9413423736890157,0.04767743062935967,0.9184544086456299,0.04340362810859786,0.9183772206306458,0.8490735292434692,0.8790223002433777,0.9614213109016418,0.99189555644989,0.7060122489929199,0.545609712600708,0.5538017153739929,0.9736040830612184,0.9519535899162292,0.8992441296577454,0.8169333338737488,0.8334537148475647,0.9763113260269164,0.9880505800247192,0.841211199760437,0.1174758954382662,0.7372055252393087,0.16670322313946206,0.7554259101549784,0.1760919104744862,0.9704455733299255,0.00793159980077978,0.9772999087969462,0.022034583534293772,0.8964171409606934,0.8122789859771729,0.8320533037185669,0.9715735912322998,0.9879884123802184,0.9002761244773865,0.8186383247375488,0.8655527830123901,0.9379018545150756,0.9910767674446106,0.9170984625816344,0.8468899726867676,0.8792300820350647,0.9583756327629088,0.991936981678009,0.9045972426732382,0.010996968347871646,0.8259357611338297,0.01842334208880842,0.858945389588674,0.024272522303477664,0.9559503595034281,0.016966376341926433,0.9903340538342794,0.00207641939527933,0.9348179697990416,0.8776133060455322,0.8994369506835938,0.9730964303016664,0.9933360815048218,0.9304847717285156,0.8700060248374939,0.8917325735092163,0.9727580547332764,0.9927660822868348,0.9186820387840272,0.8495947122573853,0.882719874382019,0.9576988220214844,0.9922064542770386,0.9279949267705282,0.008351141440931164,0.8657380143801371,0.014488696781090323,0.8912964661916097,0.00836706652372982,0.9678511023521423,0.008793760369746252,0.9927695393562317,0.0005648215487513755,0.05771065955907828,18989,329038,small
cju334jzo261t0835yqudnfs1,0.9819918274879456,0.9646207094192504,0.9734275341033936,0.9907081127166748,0.993252158164978,0.9776602983474731,0.9562968611717224,0.9698734283447266,0.9855731725692748,0.9923613667488098,0.981184184551239,0.9630632996559144,0.9717944860458374,0.9907570481300354,0.9928250908851624,0.9802787701288859,0.0023033383665549832,0.9613269567489624,0.004425243205730113,0.9716984828313192,0.0017789967394140564,0.9890127778053284,0.0029788860004346246,0.9928128719329834,0.0004455213955288862,0.9742333889007568,0.9497612118721008,0.9570653438568116,0.992028534412384,0.9888959527015686,0.970208704471588,0.942141056060791,0.9520760774612428,0.9890453815460204,0.9875780940055848,0.9749349355697632,0.9510956406593324,0.961129069328308,0.9891431927680968,0.9900185465812684,0.973125676314036,0.0025504088847524615,0.9476659695307413,0.004831011973166446,0.9567568302154541,0.004534374371009185,0.9900723695755005,0.0016947942089191705,0.9888308644294739,0.0012215275502064505,0.9778398871421814,0.956640601158142,0.9634516835212708,0.9926643371582032,0.990604281425476,0.9756802320480348,0.9525153040885924,0.9610093832015992,0.9908059239387512,0.9899697303771972,0.9768070578575134,0.9546655416488647,0.9642636179924012,0.9896811246871948,0.9908483028411864,0.9767757256825765,0.0010801684175664765,0.9546071489651998,0.002063268343463291,0.9629082282384237,0.001693817803589655,0.9910504619280497,0.0015065650609756812,0.9904741048812865,0.0004535216015945331,0.9791777729988098,0.9592049717903136,0.9696460962295532,0.9888986945152284,0.9922759532928468,0.9802226424217224,0.961212396621704,0.9681820273399352,0.9925665259361268,0.99186110496521,0.9779342412948608,0.9568212628364564,0.9646510481834412,0.9915884137153624,0.9909337162971495,0.9791115522384644,0.0011456368627016488,0.9590795437494913,0.0021982522887635243,0.9674930572509766,0.0025678076414232752,0.9910178780555725,0.0018993104110048408,0.9916902581850687,0.0006872346796168328,0.20013132934481248,65832,328944,large
cju336l68y7if0993wf092166,0.9396969079971312,0.8862530589103699,0.9959359169006348,0.8894698023796082,0.9989401698112488,0.7942752838134766,0.6587534546852112,0.9983646273612976,0.6594650745391846,0.9996845722198486,0.935593843460083,0.8789820075035095,0.9942618012428284,0.8834636807441711,0.9985111951828004,0.8898553450902303,0.08280018037359455,0.8079961736996969,0.12929910645966525,0.9961874485015869,0.002062946109161968,0.8107995192209879,0.13109387470296724,0.9990453124046326,0.0005937125916431515,0.9424997568130492,0.8912525773048401,0.9830588102340698,0.9051548838615416,0.995445191860199,0.9393884539604188,0.885704517364502,0.9871471524238586,0.8960376977920532,0.9965933561325072,0.9104270935058594,0.8355816006660461,0.9969148635864258,0.8377479314804077,0.9992429614067078,0.9307717680931091,0.017687548993741645,0.8708462317784628,0.03066579361269672,0.9890402754147848,0.007119374243563365,0.8796468377113342,0.03657074688829031,0.9970938364664713,0.001947722722979585,0.8921868801116943,0.8053585886955261,0.8211275935173035,0.9767100214958192,0.9378730058670044,0.879330575466156,0.7846476435661316,0.8278084993362427,0.9376917481422424,0.9430460333824158,0.9452638030052184,0.8962087035179138,0.9406529664993286,0.9499200582504272,0.9824999570846558,0.905593752861023,0.034951477810200825,0.8287383119265238,0.059341605288025595,0.8631963531176249,0.06716251814116579,0.9547739426294962,0.019956867465803284,0.9544729987780253,0.024409482734380136,0.9469898343086244,0.8993169069290161,0.980297863483429,0.9158709049224854,0.9946250915527344,0.9198418259620668,0.8515806794166565,0.9764169454574584,0.8694637417793274,0.993868052959442,0.9203630089759828,0.8524745106697083,0.9912731051445008,0.8589206337928772,0.9977920055389404,0.9290648897488913,0.015525644464421657,0.867790699005127,0.02730615449166088,0.9826626380284628,0.007705224795446018,0.8814184268315634,0.03029883193223106,0.9954283833503723,0.0020816602137842502,0.22595876889219715,69819,308990,large
cju3381d8bz3h07991xtl7ra0,0.9541511535644532,0.9123222827911376,0.9341171979904176,0.9750633239746094,0.996370792388916,0.9547143578529358,0.9133525490760804,0.9850808382034302,0.9261640310287476,0.9992597699165344,0.8951073288917542,0.8101305961608887,0.8162413835525513,0.9908435344696044,0.9882282614707948,0.934657613436381,0.034252708731403375,0.8786018093427023,0.059300047538737195,0.9118131399154663,0.08660134881547543,0.9640236298243204,0.033723369887036725,0.994619607925415,0.005720448401656249,0.9161121249198914,0.8452092409133911,0.8827673196792603,0.9520748257637024,0.9933276176452636,0.9330193400382996,0.8744481801986694,0.9033199548721312,0.9647379517555236,0.9945510625839232,0.9315550327301024,0.8718793392181396,0.8878884315490723,0.97973895072937,0.9934715628623962,0.9268954992294312,0.009367332603144901,0.8638455867767334,0.01619057677630413,0.8913252353668213,0.01069866434206066,0.9655172427495321,0.013848517009738824,0.9937834143638611,0.0006686874447059427,0.902545928955078,0.8223997354507446,0.8656529784202576,0.9427235722541808,0.9922789931297302,0.8994050621986389,0.8171989321708679,0.8482389450073242,0.95714008808136,0.9909630417823792,0.9092409014701844,0.8335855007171631,0.8587012887001038,0.9661017060279846,0.9916107058525084,0.9037306308746338,0.005023800605375241,0.8243947227795919,0.00837346332244331,0.8575310707092285,0.008765797028012676,0.9553217887878418,0.011794657431526922,0.9916175802548727,0.0006580026065333445,0.9164556860923768,0.8457943797111511,0.8550699949264526,0.987336814403534,0.9911686182022096,0.9132220149040222,0.8403022885322571,0.8589083552360535,0.9748684763908386,0.991549015045166,0.917136251926422,0.8469544649124146,0.8721011877059937,0.967075765132904,0.9925154447555542,0.9156046509742737,0.0020912934863535804,0.8443503777186075,0.003553409484429499,0.8620265126228333,0.008933507765151352,0.9764270186424255,0.010220045002308472,0.9917443593343099,0.0006943378029996573,0.050110897333119554,15002,299376,small
cju33belnbyhm0878yxl42233,0.9378254413604736,0.8829296231269836,0.9858338832855223,0.8942757248878479,0.9990790486335754,0.9329107999801636,0.8742575645446777,0.9909688234329224,0.8812792301177979,0.999424397945404,0.9281045794487,0.8658536672592163,0.9801851511001588,0.8812792301177979,0.9987232089042664,0.9329469402631124,0.004860531726774529,0.8743469516436259,0.008538328861058129,0.9856626192728678,0.005393875764849007,0.8856113950411478,0.00750352975400996,0.9990755518277487,0.000350607599163428,0.9371369481086732,0.8817099928855896,0.9437286853790284,0.930636703968048,0.9960231184959412,0.9174337983131408,0.8474620580673218,0.8905691504478455,0.9459696412086488,0.9916694760322572,0.9356052279472352,0.8790020942687988,0.945297360420227,0.926109790802002,0.9961591362953186,0.9300586581230164,0.010960239759124739,0.8693913817405701,0.01903955373175197,0.9265317320823669,0.031154384020727136,0.9342387119928995,0.010408374556188834,0.994617243607839,0.0025537473387505266,0.9296085834503174,0.8684754371643066,0.938532531261444,0.920852780342102,0.9956777691841124,0.8690027594566345,0.7683509588241577,0.9890048503875732,0.7749707698822021,0.9993825554847716,0.9456104636192322,0.8968321681022644,0.9751745462417604,0.9177862405776978,0.998325526714325,0.9147406021753947,0.04041011921115315,0.8445528546969095,0.06749868701184655,0.9675706426302592,0.026081185979403024,0.8712032636006674,0.08335388744376292,0.9977952837944031,0.0019084623519953173,0.9511626362800598,0.9068732857704164,0.9812141060829164,0.922897219657898,0.9987336993217468,0.94851154088974,0.9020655751228333,0.988132894039154,0.911945104598999,0.9992150664329528,0.9493080377578736,0.9035075306892396,0.9787530899047852,0.9215829372406006,0.998566210269928,0.9496607383092245,0.0013602848787427374,0.904148797194163,0.0024671719570134526,0.9827000300089518,0.004863245709940482,0.9188084204991659,0.005980022025646424,0.9988383253415426,0.00033684348455555895,0.06691198279697463,21657,323664,small
cju33eqwbcch208012jikwdky,0.8123228549957275,0.6839593648910522,0.7183895707130432,0.93451589345932,0.9407172799110411,0.716671884059906,0.5584478974342346,0.5708227753639221,0.962630569934845,0.8828755021095276,0.7999293208122253,0.6665684580802917,0.6898373961448669,0.951833426952362,0.930744171142578,0.776308019955953,0.05201683814735614,0.6363252401351929,0.0680019947468235,0.6596832474072775,0.07826841180814167,0.9496599634488424,0.014182796481361101,0.918112317721049,0.030920714827719683,0.9221565127372742,0.8555569648742676,0.8902884721755981,0.9563906788825988,0.9809274077415466,0.9258449673652648,0.8619286417961121,0.8896716833114624,0.9650844931602478,0.9806324243545532,0.914784848690033,0.84295254945755,0.8492821455001831,0.9912360906600952,0.971532940864563,0.9209287762641907,0.0056313461013382604,0.8534793853759766,0.009657135835184122,0.8764141003290812,0.023498985866495518,0.970903754234314,0.01813693827722662,0.9776975909868876,0.005340780574752935,0.9072369337081908,0.8302229046821594,0.8337348103523254,0.9949519634246826,0.9678909182548524,0.911261260509491,0.8369879722595215,0.8420645594596863,0.9928486347198486,0.969865083694458,0.9263585209846495,0.862819254398346,0.8816189765930176,0.9758816361427308,0.9787943959236144,0.9149522384007772,0.010080985236487528,0.8433433771133423,0.0172024382529617,0.8524727821350098,0.025582643893583373,0.987894078095754,0.010456102006302757,0.9721834659576416,0.00580970124507113,0.9146180152893066,0.8426692485809326,0.8649459481239319,0.9703428745269777,0.9754813313484192,0.917271852493286,0.8471857905387878,0.849922239780426,0.996213972568512,0.971532940864563,0.9272538423538208,0.8643739819526672,0.8873013854026794,0.9709738492965698,0.9800424575805664,0.9197145700454712,0.006662670874423569,0.8514096736907959,0.011452281621837883,0.8673898577690125,0.018809031145367246,0.9791768987973531,0.014757911244579846,0.9756855765978495,0.004258433488552045,0.13928719533207562,47695,342422,medium
cju33jon3ygbj0993pu22a4k6,0.9232585430145264,0.8574561476707458,0.9178403615951538,0.9287410974502563,0.9964354634284972,0.8349711298942566,0.7166956663131714,0.7279632687568665,0.978859841823578,0.984316110610962,0.957427144050598,0.9183310866355896,0.9332430958747864,0.9828978776931764,0.9969854354858398,0.9052189389864603,0.06318970909793449,0.8308276335398356,0.10342155967574956,0.8596822420756022,0.11433165355634724,0.9634996056556702,0.03016938602160159,0.9925790031750997,0.007161156503025581,0.9442575573921204,0.8944014310836792,0.9552747011184692,0.9334917068481444,0.9981260895729064,0.9413880109786988,0.889266312122345,0.9501572847366332,0.93277907371521,0.9979020357131958,0.9470458626747132,0.8994179368019104,0.9784700870513916,0.9175772070884703,0.9991343021392822,0.9442304770151774,0.0028290230581659802,0.8943618933359782,0.005075927829846523,0.9613006909688314,0.01508768070268415,0.927949329217275,0.008989585618184352,0.9983874758084615,0.0006564009516432755,0.9174112677574158,0.8474236130714417,0.9329567551612854,0.9023752808570862,0.9972196817398072,0.9352059364318848,0.8782975077629089,0.9293924570083618,0.941092610359192,0.9969345331192015,0.9374012351036072,0.882178008556366,0.959920346736908,0.9159144759178162,0.9983603358268738,0.9300061464309692,0.0109625754576954,0.8692997097969055,0.019044350279240122,0.9407565196355184,0.016691772141078927,0.9197941223780314,0.019648069712718708,0.9975048502286276,0.0007544661295004559,0.9596465826034546,0.9224236607551576,0.9647143483161926,0.954631805419922,0.9985029101371764,0.9528833627700806,0.9100068807601928,0.9619946479797364,0.9439429640769958,0.9984010457992554,0.9575307965278624,0.9185219407081604,0.9645697474479676,0.9505938291549684,0.9985029101371764,0.9566869139671326,0.0034596804709198198,0.9169841607411703,0.006349620601342794,0.9637595812479655,0.0015301860781451785,0.9497228662172953,0.0053973849818835145,0.9984689553578695,5.8811402919530575e-05,0.04125611088072612,14127,342422,small
cju33mirdc8mj0799k33wzoes,0.9475740790367126,0.9003713130950928,0.9093117713928224,0.9891979098320008,0.9797990322113036,0.975927710533142,0.9529871344566344,0.9712074398994446,0.9806941151618958,0.9940468072891236,0.973037600517273,0.9474909901618958,0.9643884897232056,0.9818432331085204,0.9925761222839355,0.9655131300290426,0.015602735236330049,0.9336164792378744,0.02892201072579512,0.9483025670051575,0.03393871133733096,0.9839117527008057,0.004613860739725241,0.9888073205947876,0.00783598578968408,0.9731456637382508,0.9476959109306335,0.974969744682312,0.9713284373283386,0.9948938488960266,0.9705823063850404,0.9428459405899048,0.9734150171279908,0.967766046524048,0.9945879578590392,0.965312659740448,0.932951033115387,0.958531618118286,0.9721903204917908,0.9913878440856934,0.9696802099545797,0.003993660148884256,0.9411642948786417,0.00751490549975811,0.9689721266428629,0.00907510099838366,0.9704282681147257,0.002345480440179355,0.9936232169469198,0.001941922038383058,0.9004754424095154,0.8189679980278015,0.8372931480407715,0.9739714860916138,0.9612452387809752,0.9237062931060792,0.858228862285614,0.8739362359046936,0.9794874787330629,0.9710692167282104,0.9380340576171876,0.8832995891571045,0.9015046954154968,0.9776487946510316,0.9781283736228944,0.9207385977109274,0.018954361135324525,0.8534988164901733,0.03242558255802319,0.8709113597869873,0.03221246824926261,0.977035919825236,0.002808603811362603,0.9701476097106934,0.00847921459474041,0.9839067459106444,0.9683232307434082,0.985978901386261,0.9818432331085204,0.9971410632133484,0.9845349192619324,0.96954083442688,0.9851012229919434,0.9839692115783693,0.9969527721405028,0.9825313687324524,0.9656625986099244,0.9778068661689758,0.987301766872406,0.9954115748405457,0.9836576779683431,0.0010247340196151155,0.9678422212600708,0.001983357218272741,0.9829623301823934,0.004486277603559061,0.9843714038530985,0.0027514026754109884,0.9965018033981323,0.0009488477817128554,0.16999491855079404,58210,342422,large
cju33o12x2jm50988944mxq0v,0.9647268652915956,0.931857407093048,0.9845079183578492,0.94572514295578,0.9994847178459167,0.9520776271820068,0.9085383415222168,0.9911588430404664,0.915961503982544,0.999717116355896,0.9576783776283264,0.9187934994697572,0.9934148788452148,0.9244236946105956,0.9997878074645996,0.9581609567006429,0.006338412112591481,0.919729749361674,0.011687691289098407,0.9896938800811768,0.004630666651243743,0.9287034471829733,0.015336419490639396,0.9996632138888041,0.0001585715491734688,0.9596319198608398,0.9223966002464294,0.9764421582221984,0.943390727043152,0.9992119073867798,0.9555295705795288,0.9148459434509276,0.9580522179603576,0.95302015542984,0.9985551834106444,0.9429042339324952,0.8919761776924133,0.9691928625106812,0.9180040955543518,0.9989896416664124,0.9526885747909546,0.008718217245076931,0.9097395737965902,0.01584003741713627,0.9678957462310791,0.009263334102288719,0.9381383260091146,0.01808927582209169,0.9989189108212789,0.0003340265476690966,0.9470535516738892,0.8994318246841431,0.9714636206626892,0.9238401055336,0.999060332775116,0.9584007263183594,0.9201241731643676,0.96563982963562,0.9512693285942078,0.9988279342651368,0.9492170214653016,0.903342604637146,0.9521432518959044,0.946308732032776,0.9983530640602112,0.9515570998191833,0.0060246633208633675,0.9076328674952189,0.010993092738182556,0.9630822340647379,0.009910859379957174,0.9404727220535278,0.014616252214078583,0.9987471103668213,0.0003604949870316545,0.9641010761260986,0.9306902289390564,0.9763614535331726,0.952144742012024,0.999201774597168,0.965649962425232,0.9335814714431764,0.9801623225212096,0.951561152935028,0.9993331432342528,0.9561221599578856,0.9159329533576964,0.9716781973838806,0.9410563111305236,0.9990502595901488,0.9619577328364054,0.005112748312531896,0.9267348845799764,0.009465786253796234,0.976067324479421,0.004249703373373259,0.9482540686925253,0.006240266780652163,0.9991950591405233,0.0001415613366843186,0.033564885033064366,11065,329660,small
cju33qpdvc9g0087825jhf3s9,0.9596633911132812,0.9224546551704408,0.9675248861312866,0.9519286155700684,0.9988779425621032,0.9489825367927552,0.9029179215431212,0.9449200630187988,0.9530799984931946,0.998049020767212,0.9263424277305604,0.8627912998199463,0.905219793319702,0.9484744071960448,0.996512532234192,0.9449961185455322,0.01701441441894195,0.8960546255111694,0.030418047557930126,0.9392215808232626,0.03154101571073252,0.9511610070864359,0.0023968280887881376,0.9978131651878357,0.001200213479173345,0.91170072555542,0.837729811668396,0.918492555618286,0.9050086140632628,0.9971796870231628,0.9042134881019592,0.825173020362854,0.8828853368759155,0.9265975952148438,0.9956836700439452,0.9189828634262084,0.8501093983650208,0.9446808695793152,0.8946459293365479,0.9981602430343628,0.9116323590278625,0.007384925006640397,0.8376707434654236,0.012468293939276063,0.9153529206911722,0.03101717179452212,0.9087507128715515,0.016301218228028574,0.9970078667004904,0.0012471948972309665,0.912778913974762,0.8395522236824036,0.9189031720161438,0.9067357778549194,0.9971898198127748,0.9166787266731262,0.846174418926239,0.9229646921157836,0.9104778170585632,0.9973313212394714,0.9306383728981018,0.8702746629714966,0.9403467774391174,0.9211283922195436,0.9979479908943176,0.92003200451533,0.009390070419005222,0.8520004351933798,0.01616860903500183,0.9274048805236816,0.011390500788256416,0.9127806623776754,0.007467540390584701,0.9974897106488546,0.00040313924514431723,0.9420248866081238,0.8904036283493042,0.9257920980453492,0.95883709192276,0.9973010420799256,0.949224889278412,0.9033567905426024,0.9381501078605652,0.9605641961097716,0.9977760910987854,0.9339007139205932,0.8759979009628296,0.9205816388130188,0.9476107954978944,0.9971291422843932,0.9417168299357096,0.007666730840740373,0.8899194399515787,0.013685870033100551,0.928174614906311,0.009023306828055026,0.955670694510142,0.007033292350238312,0.9974020918210348,0.0003351029390269964,0.034116300615837376,11268,330282,small
cju33w4sdcivk0855x879zht7,0.9321982264518738,0.8730068206787109,0.8796190023422241,0.9914629459381104,0.9889192581176758,0.9808151721954346,0.9623526334762572,0.9796128869056702,0.9820204377174376,0.9983310103416444,0.9784740805625916,0.9578553438186646,0.9637435674667358,0.993661880493164,0.9969472289085388,0.9638291597366333,0.027418189817291418,0.9310715993245443,0.05033582514430737,0.9409918189048767,0.053739424861906436,0.989048421382904,0.00618492070247457,0.9947324991226196,0.005081736022248959,0.92633855342865,0.8627845644950867,0.9689265489578248,0.8873366713523865,0.9976761341094972,0.9326293468475342,0.8737633228302002,0.964873433113098,0.902470588684082,0.9973169565200806,0.9312445521354676,0.871335506439209,0.9651679396629332,0.8996248841285706,0.9973486661911012,0.9300708174705505,0.003305565043602985,0.8692944645881653,0.0057669465511213215,0.966322640577952,0.00225985346096882,0.8964773813883463,0.00804294371330783,0.9974472522735596,0.00019885056430813108,0.9504380822181702,0.9055569171905518,0.960994303226471,0.9401112198829652,0.9968838691711426,0.918159246444702,0.8487009406089783,0.9821665287017822,0.8619841933250427,0.9987218379974364,0.974215030670166,0.9497263431549072,0.9833948612213136,0.9652050137519836,0.9986690282821656,0.9476041197776794,0.028135142502189823,0.9013280669848124,0.05064528971620839,0.9755185643831888,0.012593364197308218,0.9224334756533304,0.0538331814329135,0.9980915784835815,0.0010462401990081402,0.9764133095741272,0.9539135694503784,0.96772962808609,0.985254168510437,0.9973169565200806,0.981173574924469,0.9630429148674012,0.9814910888671876,0.9808562994003296,0.998489499092102,0.9812363386154176,0.9631638526916504,0.9749712944030762,0.9875824451446532,0.9979296326637268,0.9796077410380045,0.002766636785572474,0.9600401123364767,0.005306086344070784,0.9747306704521179,0.006883885212708965,0.9845643043518066,0.0034157273839539384,0.9979120294253031,0.0005864694589686148,0.07566837235073288,25538,337499,small
